country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Argentina,AR,2021-10-10,TV,3,Grey's Anatomy,Grey's Anatomy: Season 17,2
Argentina,AR,2021-10-10,TV,4,The Five Juanas,The Five Juanas: Season 1,1
Argentina,AR,2021-10-10,TV,5,The Chestnut Man,The Chestnut Man: Season 1,2
Argentina,AR,2021-10-10,TV,6,Sex Education,Sex Education: Season 3,4
Argentina,AR,2021-10-10,TV,7,PAW Patrol,PAW Patrol: Season 6,1
Argentina,AR,2021-10-10,TV,8,Midnight Mass,Midnight Mass: Limited Series,3
Argentina,AR,2021-10-10,TV,9,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,15
Argentina,AR,2021-10-10,TV,10,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",13
Argentina,AR,2021-10-03,Films,1,The Guilty,,1
Argentina,AR,2021-10-03,Films,2,The Starling,,2
Argentina,AR,2021-10-03,Films,3,My Little Pony: A New Generation,,2
Argentina,AR,2021-10-03,Films,4,No One Gets Out Alive,,1
Argentina,AR,2021-10-03,Films,5,Sounds Like Love,,1
Argentina,AR,2021-10-03,Films,6,The Marksman,,3
Argentina,AR,2021-10-03,Films,7,Britney Vs Spears,,1
Argentina,AR,2021-10-03,Films,8,Friendzone,,1
Argentina,AR,2021-10-03,Films,9,Intrusion,,2
Argentina,AR,2021-10-03,Films,10,The Equalizer 2,,4
Argentina,AR,2021-10-03,TV,1,Squid Game,Squid Game: Season 1,3
Argentina,AR,2021-10-03,TV,2,Sex Education,Sex Education: Season 3,3
Argentina,AR,2021-10-03,TV,3,The Chestnut Man,The Chestnut Man: Season 1,1
Argentina,AR,2021-10-03,TV,4,Maid,Maid: Limited Series,1
Argentina,AR,2021-10-03,TV,5,Grey's Anatomy,Grey's Anatomy: Season 17,1
Argentina,AR,2021-10-03,TV,6,Midnight Mass,Midnight Mass: Limited Series,2
Argentina,AR,2021-10-03,TV,7,Ganglands,Ganglands: Season 1,1
Argentina,AR,2021-10-03,TV,8,Alice in Borderland,Alice in Borderland: Season 1,1
Argentina,AR,2021-10-03,TV,9,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,14
Argentina,AR,2021-10-03,TV,10,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",12
Argentina,AR,2021-09-26,Films,1,Intrusion,,1
Argentina,AR,2021-09-26,Films,2,The Marksman,,2
Argentina,AR,2021-09-26,Films,3,The Father Who Moves Mountains,,2
Argentina,AR,2021-09-26,Films,4,The Starling,,1
Argentina,AR,2021-09-26,Films,5,The Equalizer 2,,3
Argentina,AR,2021-09-26,Films,6,The Stronghold,,2
Argentina,AR,2021-09-26,Films,7,Man on Fire,,2
Argentina,AR,2021-09-26,Films,8,My Little Pony: A New Generation,,1
Argentina,AR,2021-09-26,Films,9,First Kill,,2
Argentina,AR,2021-09-26,Films,10,Schumacher,,2
Argentina,AR,2021-09-26,TV,1,Squid Game,Squid Game: Season 1,2
Argentina,AR,2021-09-26,TV,2,Sex Education,Sex Education: Season 3,2
Argentina,AR,2021-09-26,TV,3,Sex Education,Sex Education: Season 1,1
Argentina,AR,2021-09-26,TV,4,Midnight Mass,Midnight Mass: Limited Series,1
Argentina,AR,2021-09-26,TV,5,Lucifer,Lucifer: Season 6,3
Argentina,AR,2021-09-26,TV,6,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,9
Argentina,AR,2021-09-26,TV,7,Money Heist,Money Heist: Part 5,4
Argentina,AR,2021-09-26,TV,8,Clickbait,Clickbait: Limited Series,5
Argentina,AR,2021-09-26,TV,9,Sex Education,Sex Education: Season 2,1
Argentina,AR,2021-09-26,TV,10,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,13
Argentina,AR,2021-09-19,Films,1,The Marksman,,1
Argentina,AR,2021-09-19,Films,2,The Equalizer 2,,2
Argentina,AR,2021-09-19,Films,3,The Father Who Moves Mountains,,1
Argentina,AR,2021-09-19,Films,4,First Kill,,1
Argentina,AR,2021-09-19,Films,5,Kate,,2
Argentina,AR,2021-09-19,Films,6,Man on Fire,,1
Argentina,AR,2021-09-19,Films,7,The Stronghold,,1
Argentina,AR,2021-09-19,Films,8,Prey,,2
Argentina,AR,2021-09-19,Films,9,Firedrake the Silver Dragon,,1
Argentina,AR,2021-09-19,Films,10,Schumacher,,1
Argentina,AR,2021-09-19,TV,1,Sex Education,Sex Education: Season 3,1
Argentina,AR,2021-09-19,TV,2,Lucifer,Lucifer: Season 6,2
Argentina,AR,2021-09-19,TV,3,Money Heist,Money Heist: Part 5,3
Argentina,AR,2021-09-19,TV,4,Clickbait,Clickbait: Limited Series,4
Argentina,AR,2021-09-19,TV,5,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,8
Argentina,AR,2021-09-19,TV,6,Squid Game,Squid Game: Season 1,1
Argentina,AR,2021-09-19,TV,7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,12
Argentina,AR,2021-09-19,TV,8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",11
Argentina,AR,2021-09-19,TV,9,The Kingdom,The Kingdom: Season 1,6
Argentina,AR,2021-09-19,TV,10,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",4
Argentina,AR,2021-09-12,Films,1,Alpha,,1
Argentina,AR,2021-09-12,Films,2,Kate,,1
Argentina,AR,2021-09-12,Films,3,Worth,,2
Argentina,AR,2021-09-12,Films,4,Prey,,1
Argentina,AR,2021-09-12,Films,5,Afterlife of the Party,,2
Argentina,AR,2021-09-12,Films,6,Slender Man,,1
Argentina,AR,2021-09-12,Films,7,Non-Stop,,1
Argentina,AR,2021-09-12,Films,8,The Equalizer 2,,1
Argentina,AR,2021-09-12,Films,9,Lassie Come Home,,1
Argentina,AR,2021-09-12,Films,10,He's All That,,3
Argentina,AR,2021-09-12,TV,1,Money Heist,Money Heist: Part 5,2
Argentina,AR,2021-09-12,TV,2,Clickbait,Clickbait: Limited Series,3
Argentina,AR,2021-09-12,TV,3,Lucifer,Lucifer: Season 6,1
Argentina,AR,2021-09-12,TV,4,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,7
Argentina,AR,2021-09-12,TV,5,The Kingdom,The Kingdom: Season 1,5
Argentina,AR,2021-09-12,TV,6,The 100,The 100: Season 7,2
Argentina,AR,2021-09-12,TV,7,Good Girls,Good Girls: Season 4,2
Argentina,AR,2021-09-12,TV,8,Money Heist,Money Heist: Part 1,1
Argentina,AR,2021-09-12,TV,9,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,11
Argentina,AR,2021-09-12,TV,10,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",10
Argentina,AR,2021-09-05,Films,1,SAS: Rise of the Black Swan,,2
Argentina,AR,2021-09-05,Films,2,He's All That,,2
Argentina,AR,2021-09-05,Films,3,Afterlife of the Party,,1
Argentina,AR,2021-09-05,Films,4,Invasion,,1
Argentina,AR,2021-09-05,Films,5,Worth,,1
Argentina,AR,2021-09-05,Films,6,Sweet Girl,,3
Argentina,AR,2021-09-05,Films,7,The Secret Life of Pets,,3
Argentina,AR,2021-09-05,Films,8,Vivo,,5
Argentina,AR,2021-09-05,Films,9,Gone Girl,,1
Argentina,AR,2021-09-05,Films,10,Blood and Money,,2
Argentina,AR,2021-09-05,TV,1,Money Heist,Money Heist: Part 5,1
Argentina,AR,2021-09-05,TV,2,Clickbait,Clickbait: Limited Series,2
Argentina,AR,2021-09-05,TV,3,The Kingdom,The Kingdom: Season 1,4
Argentina,AR,2021-09-05,TV,4,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,6
Argentina,AR,2021-09-05,TV,5,The 100,The 100: Season 7,1
Argentina,AR,2021-09-05,TV,6,Good Girls,Good Girls: Season 4,1
Argentina,AR,2021-09-05,TV,7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,10
Argentina,AR,2021-09-05,TV,8,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",10
Argentina,AR,2021-09-05,TV,9,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",9
Argentina,AR,2021-09-05,TV,10,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",3
Argentina,AR,2021-08-29,Films,1,SAS: Rise of the Black Swan,,1
Argentina,AR,2021-08-29,Films,2,Sweet Girl,,2
Argentina,AR,2021-08-29,Films,3,He's All That,,1
Argentina,AR,2021-08-29,Films,4,Blood and Money,,1
Argentina,AR,2021-08-29,Films,5,The Loud House Movie,,2
Argentina,AR,2021-08-29,Films,6,The Secret Life of Pets,,2
Argentina,AR,2021-08-29,Films,7,The Postcard Killings,,2
Argentina,AR,2021-08-29,Films,8,The Old Ways,,1
Argentina,AR,2021-08-29,Films,9,Vivo,,4
Argentina,AR,2021-08-29,Films,10,Hotel Transylvania 3: Summer Vacation,,4
Argentina,AR,2021-08-29,TV,1,The Kingdom,The Kingdom: Season 1,3
Argentina,AR,2021-08-29,TV,2,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,5
Argentina,AR,2021-08-29,TV,3,Clickbait,Clickbait: Limited Series,1
Argentina,AR,2021-08-29,TV,4,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,9
Argentina,AR,2021-08-29,TV,5,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",9
Argentina,AR,2021-08-29,TV,6,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",8
Argentina,AR,2021-08-29,TV,7,Valeria,Valeria: Season 2,2
Argentina,AR,2021-08-29,TV,8,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",2
Argentina,AR,2021-08-29,TV,9,Okupas,Okupas: Season 1,6
Argentina,AR,2021-08-29,TV,10,AlRawabi School for Girls,AlRawabi School for Girls: Limited Series,2
Argentina,AR,2021-08-22,Films,1,Sweet Girl,,1
Argentina,AR,2021-08-22,Films,2,The Postcard Killings,,1
Argentina,AR,2021-08-22,Films,3,Black Island,,1
Argentina,AR,2021-08-22,Films,4,The Kissing Booth 3,,2
Argentina,AR,2021-08-22,Films,5,Vivo,,3
Argentina,AR,2021-08-22,Films,6,Hotel Transylvania 3: Summer Vacation,,3
Argentina,AR,2021-08-22,Films,7,Beckett,,2
Argentina,AR,2021-08-22,Films,8,The Loud House Movie,,1
Argentina,AR,2021-08-22,Films,9,The Secret Life of Pets,,1
Argentina,AR,2021-08-22,Films,10,Sputnik,,1
Argentina,AR,2021-08-22,TV,1,The Kingdom,The Kingdom: Season 1,2
Argentina,AR,2021-08-22,TV,2,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,4
Argentina,AR,2021-08-22,TV,3,Valeria,Valeria: Season 2,1
Argentina,AR,2021-08-22,TV,4,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",8
Argentina,AR,2021-08-22,TV,5,Okupas,Okupas: Season 1,5
Argentina,AR,2021-08-22,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,8
Argentina,AR,2021-08-22,TV,7,Gone for Good,Gone for Good: Limited Series,1
Argentina,AR,2021-08-22,TV,8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",7
Argentina,AR,2021-08-22,TV,9,AlRawabi School for Girls,AlRawabi School for Girls: Limited Series,1
Argentina,AR,2021-08-22,TV,10,Hit & Run,Hit & Run: Season 1,3
Argentina,AR,2021-08-15,Films,1,The Kissing Booth 3,,1
Argentina,AR,2021-08-15,Films,2,Hotel Transylvania 3: Summer Vacation,,2
Argentina,AR,2021-08-15,Films,3,Vivo,,2
Argentina,AR,2021-08-15,Films,4,Beckett,,1
Argentina,AR,2021-08-15,Films,5,Aftermath,,2
Argentina,AR,2021-08-15,Films,6,The Swarm,,2
Argentina,AR,2021-08-15,Films,7,Esperando la carroza,,1
Argentina,AR,2021-08-15,Films,8,Dead Man Down,,2
Argentina,AR,2021-08-15,Films,9,El infierno,,1
Argentina,AR,2021-08-15,Films,10,"Mary, Queen of Scots",,1
Argentina,AR,2021-08-15,TV,1,The Kingdom,The Kingdom: Season 1,1
Argentina,AR,2021-08-15,TV,2,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,3
Argentina,AR,2021-08-15,TV,3,Hit & Run,Hit & Run: Season 1,2
Argentina,AR,2021-08-15,TV,4,Okupas,Okupas: Season 1,4
Argentina,AR,2021-08-15,TV,5,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",7
Argentina,AR,2021-08-15,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,7
Argentina,AR,2021-08-15,TV,7,The Cook of Castamar,The Cook of Castamar: Season 1,6
Argentina,AR,2021-08-15,TV,8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",6
Argentina,AR,2021-08-15,TV,9,Control Z,Control Z: Season 2,2
Argentina,AR,2021-08-15,TV,10,For Life,For Life: Season 1,1
Argentina,AR,2021-08-08,Films,1,Aftermath,,1
Argentina,AR,2021-08-08,Films,2,The Last Mercenary,,2
Argentina,AR,2021-08-08,Films,3,The Swarm,,1
Argentina,AR,2021-08-08,Films,4,Resort to Love,,2
Argentina,AR,2021-08-08,Films,5,Vivo,,1
Argentina,AR,2021-08-08,Films,6,Hotel Transylvania 3: Summer Vacation,,1
Argentina,AR,2021-08-08,Films,7,Blood Red Sky,,3
Argentina,AR,2021-08-08,Films,8,Dead Man Down,,1
Argentina,AR,2021-08-08,Films,9,The 2nd,,1
Argentina,AR,2021-08-08,Films,10,Rurouni Kenshin: The Beginning,,1
Argentina,AR,2021-08-08,TV,1,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,2
Argentina,AR,2021-08-08,TV,2,Okupas,Okupas: Season 1,3
Argentina,AR,2021-08-08,TV,3,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",6
Argentina,AR,2021-08-08,TV,4,The Cook of Castamar,The Cook of Castamar: Season 1,5
Argentina,AR,2021-08-08,TV,5,Outer Banks,Outer Banks: Season 2,2
Argentina,AR,2021-08-08,TV,6,Sky Rojo,Sky Rojo: Season 2,3
Argentina,AR,2021-08-08,TV,7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,6
Argentina,AR,2021-08-08,TV,8,Control Z,Control Z: Season 2,1
Argentina,AR,2021-08-08,TV,9,Hit & Run,Hit & Run: Season 1,1
Argentina,AR,2021-08-08,TV,10,Blindspot,Blindspot: Season 5,1
Argentina,AR,2021-08-01,Films,1,Blood Red Sky,,2
Argentina,AR,2021-08-01,Films,2,Resort to Love,,1
Argentina,AR,2021-08-01,Films,3,The Last Letter From Your Lover,,2
Argentina,AR,2021-08-01,Films,4,The Last Mercenary,,1
Argentina,AR,2021-08-01,Films,5,Bartkowiak,,1
Argentina,AR,2021-08-01,Films,6,The Conductor,,1
Argentina,AR,2021-08-01,Films,7,Ashes in the Snow,,1
Argentina,AR,2021-08-01,Films,8,Kingdom: Ashin of the North,,1
Argentina,AR,2021-08-01,Films,9,Night School,,1
Argentina,AR,2021-08-01,Films,10,Never Back Down,,1
Argentina,AR,2021-08-01,TV,1,Okupas,Okupas: Season 1,2
Argentina,AR,2021-08-01,TV,2,Sky Rojo,Sky Rojo: Season 2,2
Argentina,AR,2021-08-01,TV,3,The Cook of Castamar,The Cook of Castamar: Season 1,4
Argentina,AR,2021-08-01,TV,4,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",5
Argentina,AR,2021-08-01,TV,5,The Snitch Cartel: Origins,The Snitch Cartel: Origins: Season 1,1
Argentina,AR,2021-08-01,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,5
Argentina,AR,2021-08-01,TV,7,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",5
Argentina,AR,2021-08-01,TV,8,Virgin River,Virgin River: Season 3,4
Argentina,AR,2021-08-01,TV,9,Outer Banks,Outer Banks: Season 2,1
Argentina,AR,2021-08-01,TV,10,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",1
Argentina,AR,2021-07-25,Films,1,Blood Red Sky,,1
Argentina,AR,2021-07-25,Films,2,The Last Letter From Your Lover,,1
Argentina,AR,2021-07-25,Films,3,Trollhunters: Rise of the Titans,,1
Argentina,AR,2021-07-25,Films,4,The Guide to the Perfect Family,,2
Argentina,AR,2021-07-25,Films,5,Fear Street Part 3: 1666,,2
Argentina,AR,2021-07-25,Films,6,A Perfect Fit,,1
Argentina,AR,2021-07-25,Films,7,Penguin Bloom,,2
Argentina,AR,2021-07-25,Films,8,Rust Creek,,2
Argentina,AR,2021-07-25,Films,9,Fear Street Part 1: 1994,,4
Argentina,AR,2021-07-25,Films,10,Fear Street Part 2: 1978,,3
Argentina,AR,2021-07-25,TV,1,Okupas,Okupas: Season 1,1
Argentina,AR,2021-07-25,TV,2,The Cook of Castamar,The Cook of Castamar: Season 1,3
Argentina,AR,2021-07-25,TV,3,Sky Rojo,Sky Rojo: Season 2,1
Argentina,AR,2021-07-25,TV,4,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",4
Argentina,AR,2021-07-25,TV,5,Virgin River,Virgin River: Season 3,3
Argentina,AR,2021-07-25,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,4
Argentina,AR,2021-07-25,TV,7,Never Have I Ever,Never Have I Ever: Season 2,2
Argentina,AR,2021-07-25,TV,8,Sex/Life,Sex/Life: Season 1,4
Argentina,AR,2021-07-25,TV,9,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",4
Argentina,AR,2021-07-25,TV,10,Atypical,Atypical: Season 4,3
Argentina,AR,2021-07-18,Films,1,Penguin Bloom,,1
Argentina,AR,2021-07-18,Films,2,The Water Man,,2
Argentina,AR,2021-07-18,Films,3,Rust Creek,,1
Argentina,AR,2021-07-18,Films,4,Major Grom: Plague Doctor,,2
Argentina,AR,2021-07-18,Films,5,Fear Street Part 3: 1666,,1
Argentina,AR,2021-07-18,Films,6,Fear Street Part 2: 1978,,2
Argentina,AR,2021-07-18,Films,7,Fear Street Part 1: 1994,,3
Argentina,AR,2021-07-18,Films,8,The Guide to the Perfect Family,,1
Argentina,AR,2021-07-18,Films,9,How to Train Your Dragon: The Hidden World,,2
Argentina,AR,2021-07-18,Films,10,A Classic Horror Story,,1
Argentina,AR,2021-07-18,TV,1,The Cook of Castamar,The Cook of Castamar: Season 1,2
Argentina,AR,2021-07-18,TV,2,Virgin River,Virgin River: Season 3,2
Argentina,AR,2021-07-18,TV,3,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",3
Argentina,AR,2021-07-18,TV,4,Atypical,Atypical: Season 4,2
Argentina,AR,2021-07-18,TV,5,Sex/Life,Sex/Life: Season 1,3
Argentina,AR,2021-07-18,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,3
Argentina,AR,2021-07-18,TV,7,Never Have I Ever,Never Have I Ever: Season 2,1
Argentina,AR,2021-07-18,TV,8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",3
Argentina,AR,2021-07-18,TV,9,Elite,Elite: Season 4,3
Argentina,AR,2021-07-18,TV,10,Virgin River,Virgin River: Season 1,1
Argentina,AR,2021-07-11,Films,1,Fatale,,2
Argentina,AR,2021-07-11,Films,2,Major Grom: Plague Doctor,,1
Argentina,AR,2021-07-11,Films,3,How to Train Your Dragon: The Hidden World,,1
Argentina,AR,2021-07-11,Films,4,Robin Hood,,2
Argentina,AR,2021-07-11,Films,5,Fear Street Part 1: 1994,,2
Argentina,AR,2021-07-11,Films,6,Fear Street Part 2: 1978,,1
Argentina,AR,2021-07-11,Films,7,Kung Fu Panda 3,,2
Argentina,AR,2021-07-11,Films,8,Stepmom,,1
Argentina,AR,2021-07-11,Films,9,The Water Man,,1
Argentina,AR,2021-07-11,Films,10,Happy Death Day 2U,,1
Argentina,AR,2021-07-11,TV,1,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",2
Argentina,AR,2021-07-11,TV,2,Sex/Life,Sex/Life: Season 1,2
Argentina,AR,2021-07-11,TV,3,Virgin River,Virgin River: Season 3,1
Argentina,AR,2021-07-11,TV,4,The Cook of Castamar,The Cook of Castamar: Season 1,1
Argentina,AR,2021-07-11,TV,5,Elite,Elite: Season 4,2
Argentina,AR,2021-07-11,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,2
Argentina,AR,2021-07-11,TV,7,Pokémon Journeys: The Series,Pokémon Journeys: The Series: Season 1,2
Argentina,AR,2021-07-11,TV,8,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",2
Argentina,AR,2021-07-11,TV,9,Atypical,Atypical: Season 4,1
Argentina,AR,2021-07-11,TV,10,Falsa identidad,Falsa identidad: Season 2,2
Argentina,AR,2021-07-04,Films,1,Fatale,,1
Argentina,AR,2021-07-04,Films,2,Fatherhood,,1
Argentina,AR,2021-07-04,Films,3,Fear Street Part 1: 1994,,1
Argentina,AR,2021-07-04,Films,4,Wish Dragon,,1
Argentina,AR,2021-07-04,Films,5,Kung Fu Panda 3,,1
Argentina,AR,2021-07-04,Films,6,Skylines,,1
Argentina,AR,2021-07-04,Films,7,Silver Skates,,1
Argentina,AR,2021-07-04,Films,8,Robin Hood,,1
Argentina,AR,2021-07-04,Films,9,Good on Paper,,1
Argentina,AR,2021-07-04,Films,10,What Men Want,,1
Argentina,AR,2021-07-04,TV,1,"Newly Rich, Newly Poor","Newly Rich, Newly Poor: Season 1",1
Argentina,AR,2021-07-04,TV,2,Sex/Life,Sex/Life: Season 1,1
Argentina,AR,2021-07-04,TV,3,Elite,Elite: Season 4,1
Argentina,AR,2021-07-04,TV,4,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,1
Argentina,AR,2021-07-04,TV,5,The Seven Deadly Sins,The Seven Deadly Sins: Dragon's Judgement,1
Argentina,AR,2021-07-04,TV,6,Falsa identidad,Falsa identidad: Season 2,1
Argentina,AR,2021-07-04,TV,7,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",1
Argentina,AR,2021-07-04,TV,8,Pokémon Journeys: The Series,Pokémon Journeys: The Series: Season 1,1
Argentina,AR,2021-07-04,TV,9,Señora Acero,Señora Acero: Season 2,1
Argentina,AR,2021-07-04,TV,10,Señora Acero,Señora Acero: Season 3,1
Australia,AU,2022-02-13,Films,1,The Tinder Swindler,,2
Australia,AU,2022-02-13,Films,2,Tall Girl 2,,1
Australia,AU,2022-02-13,Films,3,Tides,,1
Australia,AU,2022-02-13,Films,4,Through My Window,,1
Australia,AU,2022-02-13,Films,5,June Again,,1
Australia,AU,2022-02-13,Films,6,Tyler Perry's The Single Moms Club,,1
Australia,AU,2022-02-13,Films,7,Monster-in-Law,,2
Australia,AU,2022-02-13,Films,8,Home Team,,3
Australia,AU,2022-02-13,Films,9,Those Who Wish Me Dead,,1
Australia,AU,2022-02-13,Films,10,Geostorm,,2
Australia,AU,2022-02-13,TV,1,Sweet Magnolias,Sweet Magnolias: Season 2,2
Australia,AU,2022-02-13,TV,2,Inventing Anna,Inventing Anna: Limited Series,1
Australia,AU,2022-02-13,TV,3,All of Us Are Dead,All of Us Are Dead: Season 1,3
Australia,AU,2022-02-13,TV,4,Manifest,Manifest: Season 1,6
Australia,AU,2022-02-13,TV,5,Ozark,Ozark: Season 4 Part 1,4
Australia,AU,2022-02-13,TV,6,Manifest,Manifest: Season 3,5
Australia,AU,2022-02-13,TV,7,Manifest,Manifest: Season 2,6
Australia,AU,2022-02-13,TV,8,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,3
Australia,AU,2022-02-13,TV,9,The Sinner,The Sinner: Season 4: Percy,3
Australia,AU,2022-02-13,TV,10,Raising Dion,Raising Dion: Season 2,2
Australia,AU,2022-02-06,Films,1,The Tinder Swindler,,1
Australia,AU,2022-02-06,Films,2,Home Team,,2
Australia,AU,2022-02-06,Films,3,After the Sunset,,1
Australia,AU,2022-02-06,Films,4,Mortal Kombat,,3
Australia,AU,2022-02-06,Films,5,My Best Friend Anne Frank,,1
Australia,AU,2022-02-06,Films,6,Monster-in-Law,,1
Australia,AU,2022-02-06,Films,7,Geostorm,,1
Australia,AU,2022-02-06,Films,8,Meet the Parents,,1
Australia,AU,2022-02-06,Films,9,Wonder Woman,,1
Australia,AU,2022-02-06,Films,10,Back to the Outback,,8
Australia,AU,2022-02-06,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2
Australia,AU,2022-02-06,TV,2,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,2
Australia,AU,2022-02-06,TV,3,Ozark,Ozark: Season 4 Part 1,3
Australia,AU,2022-02-06,TV,4,The Sinner,The Sinner: Season 4: Percy,2
Australia,AU,2022-02-06,TV,5,Manifest,Manifest: Season 1,5
Australia,AU,2022-02-06,TV,6,Manifest,Manifest: Season 3,4
Australia,AU,2022-02-06,TV,7,Manifest,Manifest: Season 2,5
Australia,AU,2022-02-06,TV,8,In From the Cold,In From the Cold: Season 1,1
Australia,AU,2022-02-06,TV,9,Sweet Magnolias,Sweet Magnolias: Season 2,1
Australia,AU,2022-02-06,TV,10,Raising Dion,Raising Dion: Season 2,1
Australia,AU,2022-01-30,Films,1,Mortal Kombat,,2
Australia,AU,2022-01-30,Films,2,The Royal Treatment,,2
Australia,AU,2022-01-30,Films,3,Emperor,,1
Australia,AU,2022-01-30,Films,4,Munich – The Edge of War,,1
Australia,AU,2022-01-30,Films,5,Home Team,,1
Australia,AU,2022-01-30,Films,6,Dark Shadows,,1
Australia,AU,2022-01-30,Films,7,Escape from Pretoria,,1
Australia,AU,2022-01-30,Films,8,Back to the Outback,,7
Australia,AU,2022-01-30,Films,9,Blow,,2
Australia,AU,2022-01-30,Films,10,Spider-Man: Far from Home,,4
Australia,AU,2022-01-30,TV,1,Ozark,Ozark: Season 4 Part 1,2
Australia,AU,2022-01-30,TV,2,Manifest,Manifest: Season 1,4
Australia,AU,2022-01-30,TV,3,Manifest,Manifest: Season 2,4
Australia,AU,2022-01-30,TV,4,Manifest,Manifest: Season 3,3
Australia,AU,2022-01-30,TV,5,The Sinner,The Sinner: Season 4: Percy,1
Australia,AU,2022-01-30,TV,6,Too Hot to Handle,Too Hot to Handle: Season 3,2
